datetime,open,high,low,close,volume,lot_size
2020-11-28 00:00:00+08:00,0.5625,0.57687,0.5476,0.55781,174351921.2,0.1
2020-11-28 04:00:00+08:00,0.5579,0.55963,0.5387,0.55175,85176234.2,0.1
2020-11-28 08:00:00+08:00,0.55184,0.56475,0.5415,0.56316,105138847.0,0.1
2020-11-28 12:00:00+08:00,0.56317,0.63,0.55622,0.62958,346158445.9,0.1
2020-11-28 16:00:00+08:00,0.62958,0.64888,0.60812,0.63724,403186191.7,0.1
2020-11-28 20:00:00+08:00,0.63729,0.63948,0.6105,0.62579,162229678.5,0.1
2020-11-29 00:00:00+08:00,0.62573,0.63081,0.58285,0.61578,186600264.1,0.1
2020-11-29 04:00:00+08:00,0.61569,0.63069,0.60109,0.62604,106372702.1,0.1
2020-11-29 08:00:00+08:00,0.62603,0.637,0.615,0.62144,167999895.2,0.1
2020-11-29 12:00:00+08:00,0.62139,0.62737,0.60501,0.61818,123344257.8,0.1
2020-11-29 16:00:00+08:00,0.61816,0.6185,0.584,0.59301,163331828.3,0.1
2020-11-29 20:00:00+08:00,0.59301,0.61974,0.59123,0.60543,109979717.3,0.1
2020-11-30 00:00:00+08:00,0.60543,0.64687,0.60502,0.62927,195809409.3,0.1
2020-11-30 04:00:00+08:00,0.62941,0.63595,0.62102,0.62517,72982681.4,0.1
2020-11-30 08:00:00+08:00,0.625,0.6275,0.59881,0.6237,149918874.2,0.1
2020-11-30 12:00:00+08:00,0.62385,0.6791,0.61277,0.63791,371316637.0,0.1
2020-11-30 16:00:00+08:00,0.63786,0.66508,0.63205,0.64026,208077160.4,0.1
2020-11-30 20:00:00+08:00,0.64015,0.67608,0.63426,0.66417,180815120.0,0.1
2020-12-01 00:00:00+08:00,0.66378,0.66938,0.64786,0.65175,140461909.2,0.1
2020-12-01 04:00:00+08:00,0.6516,0.66562,0.64359,0.66196,106004816.2,0.1
2020-12-01 08:00:00+08:00,0.662,0.681,0.63204,0.65621,225040848.0,0.1
2020-12-01 12:00:00+08:00,0.65597,0.65686,0.56401,0.63753,371684161.1,0.1
2020-12-01 16:00:00+08:00,0.6374,0.6436,0.61,0.62595,146251211.2,0.1
2020-12-01 20:00:00+08:00,0.62601,0.63711,0.6054,0.61088,85606179.3,0.1
2020-12-02 00:00:00+08:00,0.6113,0.622,0.6,0.61169,95566514.4,0.1
2020-12-02 04:00:00+08:00,0.61172,0.62829,0.59455,0.62722,117139852.4,0.1
2020-12-02 08:00:00+08:00,0.62722,0.63028,0.61452,0.6246,99986399.3,0.1
2020-12-02 12:00:00+08:00,0.62466,0.62473,0.60723,0.61264,104085670.7,0.1
2020-12-02 16:00:00+08:00,0.61268,0.62,0.59959,0.61836,96827922.2,0.1
2020-12-02 20:00:00+08:00,0.6182,0.6368,0.6138,0.62972,80269727.8,0.1
2020-12-03 00:00:00+08:00,0.62969,0.63806,0.61625,0.62185,67697652.8,0.1
2020-12-03 04:00:00+08:00,0.62175,0.62641,0.6149,0.62306,51185272.5,0.1
2020-12-03 08:00:00+08:00,0.62306,0.63413,0.62,0.62943,85153668.5,0.1
2020-12-03 12:00:00+08:00,0.62943,0.63624,0.62222,0.634,70941411.7,0.1
2020-12-03 16:00:00+08:00,0.63419,0.6418,0.62561,0.63045,76211604.7,0.1
2020-12-03 20:00:00+08:00,0.63026,0.63188,0.625,0.63046,41466052.7,0.1
2020-12-04 00:00:00+08:00,0.63046,0.6342,0.60786,0.61101,76997599.0,0.1
2020-12-04 04:00:00+08:00,0.61101,0.6201,0.60696,0.61662,45289937.4,0.1
2020-12-04 08:00:00+08:00,0.61656,0.62716,0.58676,0.59056,115852960.1,0.1
2020-12-04 12:00:00+08:00,0.59031,0.60333,0.5831,0.5915,105983796.5,0.1
2020-12-04 16:00:00+08:00,0.59149,0.59149,0.55805,0.57674,161668697.3,0.1
2020-12-04 20:00:00+08:00,0.57674,0.57698,0.54253,0.55367,156348357.7,0.1
2020-12-05 00:00:00+08:00,0.55355,0.57363,0.54833,0.57159,98254434.0,0.1
2020-12-05 04:00:00+08:00,0.57161,0.5891,0.57023,0.57957,82089251.2,0.1
2020-12-05 08:00:00+08:00,0.5797,0.59628,0.57967,0.58726,81181092.5,0.1
2020-12-05 12:00:00+08:00,0.58722,0.59309,0.574,0.58338,74424640.2,0.1
2020-12-05 16:00:00+08:00,0.58337,0.58969,0.57828,0.58498,53504936.8,0.1
2020-12-05 20:00:00+08:00,0.5849,0.58561,0.57556,0.58517,43434419.4,0.1
2020-12-06 00:00:00+08:00,0.58516,0.62801,0.5849,0.60914,188978478.1,0.1
2020-12-06 04:00:00+08:00,0.60917,0.61635,0.60499,0.61371,60794928.0,0.1
2020-12-06 08:00:00+08:00,0.61378,0.61579,0.59052,0.60334,92634495.0,0.1
2020-12-06 12:00:00+08:00,0.60321,0.60356,0.57907,0.59519,97439818.2,0.1
2020-12-06 16:00:00+08:00,0.59526,0.614,0.59433,0.60683,95725516.3,0.1
2020-12-06 20:00:00+08:00,0.60684,0.626,0.606,0.62107,103449932.1,0.1
2020-12-07 00:00:00+08:00,0.62096,0.624,0.608,0.61563,64871608.5,0.1
2020-12-07 04:00:00+08:00,0.61567,0.61999,0.61124,0.61822,40414356.8,0.1
2020-12-07 08:00:00+08:00,0.61822,0.61909,0.6001,0.60251,68925529.6,0.1
2020-12-07 12:00:00+08:00,0.60256,0.61495,0.60093,0.61282,68560766.3,0.1
2020-12-07 16:00:00+08:00,0.61289,0.61662,0.59084,0.59821,102039054.2,0.1
2020-12-07 20:00:00+08:00,0.59821,0.611,0.5954,0.60818,41832936.7,0.1
2020-12-08 00:00:00+08:00,0.60822,0.61048,0.60171,0.604,43894146.0,0.1
2020-12-08 04:00:00+08:00,0.604,0.61,0.6021,0.60232,34892642.0,0.1
2020-12-08 08:00:00+08:00,0.60232,0.60433,0.57644,0.58766,143370265.7,0.1
2020-12-08 12:00:00+08:00,0.58769,0.597,0.57667,0.58554,89276910.8,0.1
2020-12-08 16:00:00+08:00,0.58553,0.59234,0.5785,0.57857,63531316.9,0.1
2020-12-08 20:00:00+08:00,0.57859,0.57861,0.55,0.5589,125977435.6,0.1
2020-12-09 00:00:00+08:00,0.55897,0.56474,0.54563,0.55936,93767270.0,0.1
2020-12-09 04:00:00+08:00,0.55942,0.55983,0.52208,0.52783,99813716.7,0.1
2020-12-09 08:00:00+08:00,0.52805,0.55359,0.50383,0.54939,263218886.9,0.1
2020-12-09 12:00:00+08:00,0.54951,0.56416,0.54195,0.55012,170716741.2,0.1
2020-12-09 16:00:00+08:00,0.55018,0.55921,0.53875,0.55306,96848340.9,0.1
2020-12-09 20:00:00+08:00,0.55306,0.60544,0.55306,0.58265,202908554.6,0.1
2020-12-10 00:00:00+08:00,0.58284,0.58758,0.56538,0.5742,96792986.2,0.1
2020-12-10 04:00:00+08:00,0.57447,0.58313,0.56399,0.57418,76619667.5,0.1
2020-12-10 08:00:00+08:00,0.57416,0.585,0.55847,0.56577,113194142.1,0.1
2020-12-10 12:00:00+08:00,0.56576,0.57374,0.55318,0.56922,106300310.9,0.1
2020-12-10 16:00:00+08:00,0.56921,0.58034,0.56757,0.57929,90103720.2,0.1
2020-12-10 20:00:00+08:00,0.57926,0.58848,0.57,0.57267,75665712.2,0.1
2020-12-11 00:00:00+08:00,0.57267,0.57473,0.54453,0.56052,160267282.9,0.1
2020-12-11 04:00:00+08:00,0.56047,0.56227,0.54927,0.55526,84675082.4,0.1
2020-12-11 08:00:00+08:00,0.55516,0.56338,0.52594,0.53591,154297135.5,0.1
2020-12-11 12:00:00+08:00,0.53591,0.56147,0.53406,0.56019,121408989.2,0.1
2020-12-11 16:00:00+08:00,0.5602,0.58489,0.54525,0.56932,170481661.7,0.1
2020-12-11 20:00:00+08:00,0.56932,0.58697,0.53211,0.54945,261195800.0,0.1
2020-12-12 00:00:00+08:00,0.54847,0.55102,0.48692,0.53573,306855090.9,0.1
2020-12-12 04:00:00+08:00,0.53562,0.5375,0.52265,0.53152,119236007.1,0.1
2020-12-12 08:00:00+08:00,0.53139,0.53469,0.509,0.5185,114444050.3,0.1
2020-12-12 12:00:00+08:00,0.5186,0.52537,0.48521,0.50885,205531124.4,0.1
2020-12-12 16:00:00+08:00,0.50883,0.50985,0.4912,0.50837,144818952.0,0.1
2020-12-12 20:00:00+08:00,0.50837,0.52182,0.50127,0.50658,107047971.9,0.1
2020-12-13 00:00:00+08:00,0.50658,0.50998,0.4855,0.4878,101458072.2,0.1
2020-12-13 04:00:00+08:00,0.48782,0.50999,0.48685,0.50562,92949622.2,0.1
2020-12-13 08:00:00+08:00,0.50567,0.52,0.50551,0.51112,117871098.8,0.1
2020-12-13 12:00:00+08:00,0.51135,0.5278,0.5094,0.51796,130302171.5,0.1
2020-12-13 16:00:00+08:00,0.51797,0.52705,0.51559,0.51833,82284910.4,0.1
2020-12-13 20:00:00+08:00,0.51823,0.51827,0.50056,0.51365,78119296.8,0.1
2020-12-14 00:00:00+08:00,0.51366,0.51852,0.50222,0.51313,63774324.9,0.1
2020-12-14 04:00:00+08:00,0.51314,0.51592,0.50374,0.50689,52044153.5,0.1
2020-12-14 08:00:00+08:00,0.50689,0.50945,0.49137,0.49666,78555990.8,0.1
2020-12-14 12:00:00+08:00,0.49666,0.5043,0.493,0.49866,64402329.8,0.1
2020-12-14 16:00:00+08:00,0.49862,0.49884,0.48901,0.49303,62680327.6,0.1
2020-12-14 20:00:00+08:00,0.49309,0.504,0.48971,0.4974,54244868.4,0.1
2020-12-15 00:00:00+08:00,0.49737,0.50715,0.49732,0.50097,59284595.4,0.1
2020-12-15 04:00:00+08:00,0.50098,0.50116,0.48902,0.49314,61673970.3,0.1
2020-12-15 08:00:00+08:00,0.49312,0.49399,0.47763,0.48386,104738100.0,0.1
2020-12-15 12:00:00+08:00,0.48386,0.48585,0.4665,0.47288,128549836.6,0.1
2020-12-15 16:00:00+08:00,0.4729,0.48405,0.4666,0.48337,89924273.3,0.1
2020-12-15 20:00:00+08:00,0.48337,0.48422,0.46433,0.46793,69882688.5,0.1
2020-12-16 00:00:00+08:00,0.46793,0.46855,0.43722,0.44499,199714332.1,0.1
2020-12-16 04:00:00+08:00,0.44499,0.46275,0.4418,0.45595,100369265.1,0.1
2020-12-16 08:00:00+08:00,0.45595,0.46033,0.44874,0.45656,104093585.7,0.1
2020-12-16 12:00:00+08:00,0.45657,0.52,0.4534,0.50306,323583942.4,0.1
2020-12-16 16:00:00+08:00,0.50307,0.53099,0.50281,0.51642,248556161.5,0.1
2020-12-16 20:00:00+08:00,0.51651,0.57477,0.51281,0.56941,273595284.4,0.1
2020-12-17 00:00:00+08:00,0.56938,0.584,0.5466,0.54781,308559800.5,0.1
2020-12-17 04:00:00+08:00,0.548,0.571,0.54731,0.55824,130355407.0,0.1
2020-12-17 08:00:00+08:00,0.5583,0.57603,0.5358,0.56731,276759851.1,0.1
2020-12-17 12:00:00+08:00,0.56717,0.60988,0.5593,0.60739,297446255.5,0.1
2020-12-17 16:00:00+08:00,0.60739,0.65852,0.57316,0.6004,562430546.7,0.1
2020-12-17 20:00:00+08:00,0.60001,0.61134,0.5619,0.5769,225828066.8,0.1
2020-12-18 00:00:00+08:00,0.57685,0.61346,0.55101,0.58996,261006268.5,0.1
2020-12-18 04:00:00+08:00,0.58995,0.59876,0.57698,0.59393,117956738.7,0.1
2020-12-18 08:00:00+08:00,0.59394,0.60754,0.57588,0.585,163614007.6,0.1
2020-12-18 12:00:00+08:00,0.58501,0.59186,0.55623,0.56327,176982206.7,0.1
2020-12-18 16:00:00+08:00,0.56354,0.575,0.55472,0.56666,129296239.4,0.1
2020-12-18 20:00:00+08:00,0.56663,0.58879,0.55773,0.58337,121400434.6,0.1
2020-12-19 00:00:00+08:00,0.58335,0.5859,0.56588,0.57255,91302925.4,0.1
2020-12-19 04:00:00+08:00,0.57255,0.57654,0.56654,0.56928,51891427.6,0.1
2020-12-19 08:00:00+08:00,0.56932,0.58726,0.5681,0.57494,78628248.9,0.1
2020-12-19 12:00:00+08:00,0.57519,0.59447,0.57517,0.58942,153083024.5,0.1
2020-12-19 16:00:00+08:00,0.58936,0.60377,0.58175,0.58613,161372347.6,0.1
2020-12-19 20:00:00+08:00,0.586,0.59415,0.57367,0.57666,78453809.6,0.1
2020-12-20 00:00:00+08:00,0.57692,0.57693,0.56493,0.56984,77807613.5,0.1
2020-12-20 04:00:00+08:00,0.5699,0.58075,0.56345,0.57977,59452742.3,0.1
2020-12-20 08:00:00+08:00,0.57973,0.58658,0.57383,0.57811,86027916.6,0.1
2020-12-20 12:00:00+08:00,0.57808,0.582,0.56675,0.57825,78098642.4,0.1
2020-12-20 16:00:00+08:00,0.57815,0.57877,0.565,0.57324,67673671.5,0.1
2020-12-20 20:00:00+08:00,0.57323,0.5842,0.5287,0.55586,175292135.8,0.1
2020-12-21 00:00:00+08:00,0.55576,0.56935,0.54713,0.56182,95925121.1,0.1
2020-12-21 04:00:00+08:00,0.56195,0.56773,0.55516,0.56248,63031909.6,0.1
2020-12-21 08:00:00+08:00,0.56249,0.56582,0.5175,0.52614,197097713.9,0.1
2020-12-21 12:00:00+08:00,0.52614,0.52707,0.49825,0.52292,113033117.3,0.1
2020-12-21 16:00:00+08:00,0.52254,0.52969,0.51466,0.51856,47548687.7,0.1
2020-12-21 20:00:00+08:00,0.5188,0.53096,0.51123,0.51445,76599222.5,0.1
2020-12-22 00:00:00+08:00,0.51469,0.52213,0.47619,0.48092,235083255.1,0.1
2020-12-22 04:00:00+08:00,0.48092,0.49087,0.458,0.46535,214461938.1,0.1
2020-12-22 08:00:00+08:00,0.46543,0.49121,0.4508,0.48579,229345602.9,0.1
2020-12-22 12:00:00+08:00,0.48576,0.49896,0.47568,0.48023,187911845.0,0.1
2020-12-22 16:00:00+08:00,0.48036,0.4858,0.4625,0.47117,138274997.3,0.1
2020-12-22 20:00:00+08:00,0.47122,0.488,0.40215,0.44642,504854062.8,0.1
2020-12-23 00:00:00+08:00,0.44636,0.44842,0.40292,0.41608,337682303.8,0.1
2020-12-23 04:00:00+08:00,0.41607,0.41608,0.34,0.35734,781642681.9,0.1
2020-12-23 08:00:00+08:00,0.35728,0.378,0.3033,0.32729,881165647.8,0.1
2020-12-23 12:00:00+08:00,0.3272,0.37247,0.31011,0.31453,758912551.4,0.1
2020-12-23 16:00:00+08:00,0.31451,0.3272,0.297,0.3119,561615762.2,0.1
2020-12-23 20:00:00+08:00,0.3119,0.31541,0.21164,0.2605,1232829940.3,0.1
2020-12-24 00:00:00+08:00,0.2605,0.30538,0.25,0.27255,829102539.8,0.1
2020-12-24 04:00:00+08:00,0.27266,0.27887,0.24003,0.26036,672930982.6,0.1
2020-12-24 08:00:00+08:00,0.26024,0.28298,0.257,0.27193,475490277.9,0.1
2020-12-24 12:00:00+08:00,0.27191,0.288,0.2652,0.27193,465646419.3,0.1
2020-12-24 16:00:00+08:00,0.27198,0.27428,0.24803,0.2584,377161336.8,0.1
2020-12-24 20:00:00+08:00,0.25847,0.3778,0.25355,0.33863,1001678678.3,0.1
2020-12-25 00:00:00+08:00,0.33865,0.35809,0.32329,0.33048,565101027.9,0.1
2020-12-25 04:00:00+08:00,0.33049,0.35383,0.32591,0.34846,258979267.2,0.1
2020-12-25 08:00:00+08:00,0.34846,0.3855,0.34,0.3804,400414707.4,0.1
2020-12-25 12:00:00+08:00,0.38035,0.38275,0.34112,0.35591,436843198.8,0.1
2020-12-25 16:00:00+08:00,0.3558,0.37989,0.2797,0.34459,1195201517.9,0.1
2020-12-25 20:00:00+08:00,0.34459,0.34764,0.3011,0.31768,485676284.8,0.1
2020-12-26 00:00:00+08:00,0.3179,0.32428,0.30173,0.31937,297944023.9,0.1
2020-12-26 04:00:00+08:00,0.31933,0.32049,0.30356,0.30991,157633725.0,0.1
2020-12-26 08:00:00+08:00,0.30999,0.3133,0.28923,0.3027,291597144.8,0.1
2020-12-26 12:00:00+08:00,0.30276,0.30999,0.29256,0.29529,296253545.9,0.1
2020-12-26 16:00:00+08:00,0.29529,0.32723,0.28303,0.29847,442871762.3,0.1
2020-12-26 20:00:00+08:00,0.29847,0.3055,0.28852,0.29481,199423796.8,0.1
2020-12-27 00:00:00+08:00,0.29484,0.3034,0.29003,0.29776,186153070.6,0.1
2020-12-27 04:00:00+08:00,0.29786,0.30337,0.29363,0.29657,137671645.4,0.1
2020-12-27 08:00:00+08:00,0.2966,0.29802,0.27,0.27706,267378866.7,0.1
2020-12-27 12:00:00+08:00,0.27706,0.30104,0.266,0.29616,406448227.2,0.1
2020-12-27 16:00:00+08:00,0.29614,0.312,0.28964,0.29557,280498764.9,0.1
2020-12-27 20:00:00+08:00,0.2955,0.29562,0.27622,0.28407,175475257.2,0.1
2020-12-28 00:00:00+08:00,0.28401,0.28741,0.27808,0.2824,136686283.0,0.1
2020-12-28 04:00:00+08:00,0.28243,0.287,0.27838,0.28515,113437716.2,0.1
2020-12-28 08:00:00+08:00,0.28523,0.31,0.28048,0.29734,321657268.4,0.1
2020-12-28 12:00:00+08:00,0.29734,0.29841,0.28665,0.28898,160512041.0,0.1
2020-12-28 16:00:00+08:00,0.28898,0.29285,0.275,0.28532,210408184.4,0.1
2020-12-28 20:00:00+08:00,0.28536,0.28579,0.2341,0.24845,604572809.2,0.1
2020-12-29 00:00:00+08:00,0.24832,0.24888,0.22,0.22066,628851925.8,0.1
2020-12-29 04:00:00+08:00,0.22065,0.23499,0.22,0.22696,337372603.5,0.1
2020-12-29 08:00:00+08:00,0.22691,0.22911,0.1888,0.20007,602647686.1,0.1
2020-12-29 12:00:00+08:00,0.20017,0.205,0.1781,0.1792,548296464.0,0.1
2020-12-29 16:00:00+08:00,0.17925,0.25167,0.17351,0.22154,1440504772.4,0.1
2020-12-29 20:00:00+08:00,0.22143,0.23,0.205,0.22142,657902857.4,0.1
2020-12-30 00:00:00+08:00,0.22142,0.22351,0.19186,0.20084,492076143.1,0.1
2020-12-30 04:00:00+08:00,0.20082,0.21502,0.193,0.20186,400929736.9,0.1
2020-12-30 08:00:00+08:00,0.20186,0.22387,0.20069,0.21536,418093552.9,0.1
2020-12-30 12:00:00+08:00,0.21534,0.23463,0.20824,0.23115,429004190.0,0.1
2020-12-30 16:00:00+08:00,0.23112,0.23665,0.20816,0.21422,426768648.6,0.1
2020-12-30 20:00:00+08:00,0.21426,0.2205,0.1995,0.21138,411764767.6,0.1
2020-12-31 00:00:00+08:00,0.21133,0.21926,0.20521,0.21469,248118218.5,0.1
2020-12-31 04:00:00+08:00,0.21474,0.22,0.21011,0.21711,187250985.7,0.1
2020-12-31 08:00:00+08:00,0.21712,0.22949,0.2133,0.22075,263709014.5,0.1
2020-12-31 12:00:00+08:00,0.22061,0.22435,0.20797,0.21538,274535799.4,0.1
2020-12-31 16:00:00+08:00,0.21539,0.22292,0.21377,0.2191,201101333.1,0.1
2020-12-31 20:00:00+08:00,0.21911,0.22863,0.2174,0.21959,217161538.7,0.1
2021-01-01 00:00:00+08:00,0.21953,0.22901,0.216,0.2273,152869092.2,0.1
2021-01-01 04:00:00+08:00,0.2273,0.25,0.22564,0.22976,410903056.0,0.1
2021-01-01 08:00:00+08:00,0.22971,0.24231,0.22577,0.23732,223717854.1,0.1
2021-01-01 12:00:00+08:00,0.23736,0.2446,0.23139,0.24282,214552754.0,0.1
2021-01-01 16:00:00+08:00,0.24289,0.25,0.22888,0.23371,362852049.2,0.1
2021-01-01 20:00:00+08:00,0.23382,0.241,0.23243,0.23746,125594921.9,0.1
2021-01-02 00:00:00+08:00,0.2374,0.23823,0.23078,0.23461,120976606.2,0.1
2021-01-02 04:00:00+08:00,0.23461,0.2364,0.23234,0.23337,88650190.5,0.1
2021-01-02 08:00:00+08:00,0.23347,0.23423,0.2215,0.22761,208164332.5,0.1
2021-01-02 12:00:00+08:00,0.2276,0.2335,0.22569,0.22875,189041528.8,0.1
